"commuter_id","station_lat","station_long","current_lat","current_long","destination_lat","destination_long"
39,1.3513141,103.8469711,1.35095114706552,103.847702234914,1.31216408926286,103.792116480728
40,1.3513141,103.8469711,1.35052865901109,103.849850106597,1.31981122346926,103.911121359933
41,1.3513141,103.8469711,1.35098588027103,103.847793831573,1.33020446331436,103.896149835757
42,1.3513141,103.8469711,1.35093612617191,103.847800813805,1.31585464207163,103.905188069768
43,1.3513141,103.8469711,1.35114356204087,103.847713254034,1.3054442209041,103.788160037161
44,1.3513141,103.8469711,1.35090499313751,103.847796539914,1.35663717945182,103.942840536496
45,1.3513141,103.8469711,1.35049968622804,103.849851374989,1.38174285355564,103.894295797103
46,1.3513141,103.8469711,1.35110892688277,103.847823113364,1.31425050900885,103.897747483301
47,1.3513141,103.8469711,1.3508929300294,103.847950459444,1.32129104340349,103.894205387149
48,1.3513141,103.8469711,1.3509099303923,103.847507356265,1.26618238237973,103.804600003758
49,1.3513141,103.8469711,1.35101107107066,103.848000331417,1.3499465686656,103.945717966614
50,1.3513141,103.8469711,1.35099841036592,103.84779181031,1.30809827400738,103.783483501842
51,1.3513141,103.8469711,1.35033332296745,103.849806056273,1.32177521712547,103.901499564523
52,1.3513141,103.8469711,1.35085029067153,103.847774986548,1.3159852918665,103.896224111415
55,1.3513141,103.8469711,1.35078842156103,103.848053335908,1.31756180927347,103.905672884515
56,1.3513141,103.8469711,1.35094604700322,103.847808677249,1.31563854177685,103.898345942403
57,1.3513141,103.8469711,1.35090370100712,103.847776912793,1.27532826936716,103.801729960824
58,1.3513141,103.8469711,1.35069956172549,103.848048112641,1.3214926822261,103.952409406581
59,1.3513141,103.8469711,1.35085443814517,103.847876832305,1.31354588116983,103.901031797934
60,1.3513141,103.8469711,1.35079435366816,103.847947652941,1.31533337940361,103.904523803084
61,1.3513141,103.8469711,1.34876055914024,103.845928968626,1.37791114766852,103.896974339463
62,1.3513141,103.8469711,1.3508434114841,103.847857883062,1.32564075092763,103.883789550324
63,1.3513141,103.8469711,1.35040782897145,103.849736219483,1.31932412379181,103.900612192573
64,1.3513141,103.8469711,1.34857577775975,103.846003935969,1.34629911887736,103.942504453744
65,1.3513141,103.8469711,1.35030146451807,103.847481996256,1.35736389229578,103.943508335086
67,1.3513141,103.8469711,1.35086273511777,103.848014007137,1.35549014211355,103.949574069973
68,1.3513141,103.8469711,1.3504702786478,103.849706816962,1.31020051617633,103.899925990818
69,1.3513141,103.8469711,1.35125369789161,103.846468206607,1.26737808183756,103.811222278184
71,1.3513141,103.8469711,1.35076270005706,103.848051935145,1.26561038055906,103.813667480381
72,1.3513141,103.8469711,1.35084689315701,103.847855555043,1.33039439952305,103.893817863533
73,1.3513141,103.8469711,1.34853278952681,103.845776548006,1.31436785264801,103.890816222052
74,1.3513141,103.8469711,1.35046629161902,103.849623956615,1.386792784978,103.889879814674
75,1.3513141,103.8469711,1.35085407864536,103.84804181052,1.32545046609119,103.907044223189
76,1.3513141,103.8469711,1.35062159571269,103.849949567842,1.3601049008998,103.95131969513
80,1.3513141,103.8469711,1.35129208383702,103.848092825093,1.3361666429825,103.890505003156
81,1.3513141,103.8469711,1.35089917234969,103.847764667057,1.38434267904066,103.88778616289
82,1.3513141,103.8469711,1.35073029064108,103.847960271044,1.38670715230332,103.897992545237
83,1.3513141,103.8469711,1.35098529519775,103.847555236985,1.31982308426071,103.906299473156
84,1.3513141,103.8469711,1.35106339878704,103.847793041803,1.31605465830446,103.902741257137
85,1.3513141,103.8469711,1.35033844667622,103.849750930348,1.34622811177464,103.715598152411
86,1.3513141,103.8469711,1.35090417251147,103.848024891751,1.34272745956199,103.7278366161
87,1.3513141,103.8469711,1.35082703771856,103.847797586397,1.30943564232638,103.883697278567
88,1.3513141,103.8469711,1.35069092459534,103.847748821802,1.33910890784128,103.891876002744
89,1.3513141,103.8469711,1.35072027192703,103.847917979497,1.34923552042777,103.943154961113
90,1.3513141,103.8469711,1.35095704136114,103.847894679702,1.32912182128864,103.886816836109
91,1.3513141,103.8469711,1.3486107885558,103.84597313417,1.36117355903879,103.952223154809
92,1.3513141,103.8469711,1.35085114208665,103.847740405857,1.38657614418973,103.895454750112
93,1.3513141,103.8469711,1.35098141308246,103.847774518662,1.31730694899883,103.905154521925
94,1.3513141,103.8469711,1.34874509995049,103.845992938558,1.32780807167388,103.884147311173
95,1.3513141,103.8469711,1.35249074407884,103.84722850999,1.34160488536551,103.713966166337
96,1.3513141,103.8469711,1.35114370537403,103.847737046761,1.32647194082177,103.914251598763
98,1.3513141,103.8469711,1.35100914761951,103.847816276335,1.32264686457207,103.898769860714
100,1.3513141,103.8469711,1.35114571109552,103.847781957852,1.35338720066284,103.949706472169
101,1.3513141,103.8469711,1.35095512545038,103.847517797848,1.35342099646719,103.937597286214
102,1.3513141,103.8469711,1.35044757270599,103.849784349972,1.31187272138516,103.903424720598
103,1.3513141,103.8469711,1.34870921666448,103.846020039922,1.27284000969127,103.815634477731
104,1.3513141,103.8469711,1.3510771224477,103.847514881979,1.32553849184544,103.906454784131
106,1.3513141,103.8469711,1.35088858031109,103.848099291709,1.31662781101484,103.889327335933
107,1.3513141,103.8469711,1.35083476251832,103.848079982478,1.3199786819198,103.944888689535
108,1.3513141,103.8469711,1.3511474710294,103.84764920077,1.31833199521362,103.899844598169
109,1.3513141,103.8469711,1.35059345526959,103.849804075565,1.38508056755558,103.888611558273
110,1.3513141,103.8469711,1.3487465644033,103.845765455262,1.3134281921212,103.904944032818
111,1.3513141,103.8469711,1.35102980640848,103.847517453249,1.31109279414789,103.884678943108
112,1.3513141,103.8469711,1.35075684868646,103.847750685747,1.35542976341936,103.954489135166
113,1.3513141,103.8469711,1.35114515433617,103.847531268484,1.35552801287414,103.939765582005
114,1.3513141,103.8469711,1.35048064334159,103.84983770872,1.31862316577115,103.905613047679
115,1.3513141,103.8469711,1.35237849536394,103.846894735437,1.39192892619775,103.89969017294
116,1.3513141,103.8469711,1.35034118917005,103.849739436845,1.35652341340474,103.953291013858
117,1.3513141,103.8469711,1.35094321593637,103.847700311603,1.31393475167059,103.896228837984
118,1.3513141,103.8469711,1.34876926532655,103.845805324879,1.32102950118562,103.891201819819
119,1.3513141,103.8469711,1.34875232244874,103.845834733757,1.3138227879814,103.902722894825
120,1.3513141,103.8469711,1.35100003178701,103.847540181459,1.30591699393089,103.791605572612
121,1.3513141,103.8469711,1.35107084012078,103.847787395801,1.37678696375601,103.891377991678
122,1.3513141,103.8469711,1.35099734763666,103.847708752503,1.31493048780119,103.901886427272
123,1.3513141,103.8469711,1.35156339674828,103.848312578294,1.31385542632975,103.909684735467
125,1.3513141,103.8469711,1.3507832410445,103.848024141635,1.2714892117912,103.80804669546
126,1.3513141,103.8469711,1.35042252062684,103.849893840308,1.32703159309334,103.898128359366
127,1.3513141,103.8469711,1.35074227409158,103.847787037807,1.32281985981434,103.891356616451
128,1.3513141,103.8469711,1.35093666603987,103.84777714744,1.34654898463117,103.714794208753
129,1.3513141,103.8469711,1.35083938783596,103.848051277259,1.32541106625257,103.900052963609
130,1.3513141,103.8469711,1.35091723838685,103.847965993282,1.31458230437088,103.887867667336
131,1.3513141,103.8469711,1.34854334993056,103.845744048727,1.27041613874265,103.805306955799
132,1.3513141,103.8469711,1.35081779576281,103.847846392979,1.32472594090817,103.897491247553
133,1.3513141,103.8469711,1.35105545768805,103.847662982309,1.35018277498966,103.937721605314
134,1.3513141,103.8469711,1.35058394505116,103.849743545132,1.33869283338157,103.724835605798
135,1.3513141,103.8469711,1.35088305213431,103.847868360917,1.32990981682712,103.894507787315
136,1.3513141,103.8469711,1.35098555595909,103.848049866997,1.34633980174089,103.938182818258
137,1.3513141,103.8469711,1.35093883449913,103.847600651897,1.27098652211716,103.804568032595
138,1.3513141,103.8469711,1.34873973231213,103.846002308873,1.27100258570165,103.806926232758
139,1.3513141,103.8469711,1.3508368426241,103.847834800215,1.31738818779776,103.895782343433
140,1.3513141,103.8469711,1.35115221570957,103.847832963651,1.36013608240176,103.949080518458
141,1.3513141,103.8469711,1.35113513718526,103.847826073722,1.32549228698462,103.903468512365
142,1.3513141,103.8469711,1.35073205676766,103.847999133643,1.3611140564575,103.944860559662
143,1.3513141,103.8469711,1.35098000575328,103.847587177595,1.32426037590541,103.905651985698
145,1.3513141,103.8469711,1.35070086361031,103.847777462715,1.34851328242952,103.943533505455
146,1.3513141,103.8469711,1.35092352601385,103.847596384658,1.30819118431106,103.796870437568
147,1.3513141,103.8469711,1.35096248148617,103.847847613034,1.31819024989647,103.895361905019
148,1.3513141,103.8469711,1.34847615657332,103.846088006611,1.32809376791277,103.902189618799
149,1.3513141,103.8469711,1.35097887799341,103.847897905188,1.31527144657714,103.897108014142
150,1.3513141,103.8469711,1.35079453156601,103.848051467444,1.27274592080382,103.802146305014
151,1.3513141,103.8469711,1.35171732800351,103.845972447539,1.3096371998004,103.898267974143
152,1.3513141,103.8469711,1.34861871949184,103.845879462485,1.34024799210826,103.721250254745
153,1.3513141,103.8469711,1.35109203148538,103.847502890849,1.32444289993183,103.884467173814
155,1.3513141,103.8469711,1.35070846051035,103.848054404952,1.32037702230829,103.908580115559
156,1.3513141,103.8469711,1.35077091393858,103.847964149278,1.35768414814605,103.938329678577
157,1.3513141,103.8469711,1.34862640047604,103.845971793245,1.32469728897194,103.898317528363
158,1.3513141,103.8469711,1.35051561131528,103.849648172078,1.31716909259307,103.901125594409
159,1.3513141,103.8469711,1.35088542844794,103.847764104778,1.30988942056097,103.889809470153
160,1.3513141,103.8469711,1.34867026868004,103.846066554875,1.37745427650184,103.894492799417
161,1.3513141,103.8469711,1.35059372076402,103.849683111902,1.31752500951061,103.895199607968
162,1.3513141,103.8469711,1.35083802945314,103.847672538652,1.30392615585734,103.787858310193
163,1.3513141,103.8469711,1.35114926397965,103.847802568534,1.35215753019126,103.949175696958
164,1.3513141,103.8469711,1.35090898552987,103.847809523664,1.39072862511313,103.901827180295
165,1.3513141,103.8469711,1.3485210049322,103.845881108451,1.33458054365279,103.897092814096
166,1.3513141,103.8469711,1.35090095670718,103.847843108206,1.35037318001133,103.953558588958
167,1.3513141,103.8469711,1.35059332092632,103.849699694672,1.27436789157208,103.81255651685
168,1.3513141,103.8469711,1.35081732353075,103.847748856265,1.33052416560037,103.894647893754
169,1.3513141,103.8469711,1.35036069047271,103.848029166971,1.32582822324795,103.893716974926
170,1.3513141,103.8469711,1.35099407165516,103.847813272745,1.33229947917339,103.941394000115
171,1.3513141,103.8469711,1.3509625224217,103.847692377025,1.3172446086577,103.903047007817
172,1.3513141,103.8469711,1.3509724661407,103.847563610645,1.35477396047049,103.946561046531
173,1.3513141,103.8469711,1.3510046976601,103.847189330467,1.31879712437299,103.906056528571
175,1.3513141,103.8469711,1.35184172088053,103.845667480394,1.3188961560189,103.902249993218
176,1.3513141,103.8469711,1.35072744275526,103.847937395385,1.36011211203204,103.944175074463
177,1.3513141,103.8469711,1.35084307268136,103.847660592339,1.35701587387356,103.950895175143
178,1.3513141,103.8469711,1.35109422122292,103.847718971422,1.38392866437932,103.892893132954
179,1.3513141,103.8469711,1.35090111706918,103.847997942753,1.31775445958833,103.889062069151
181,1.3513141,103.8469711,1.3506983965924,103.847741910932,1.35170614633511,103.725292125098
182,1.3513141,103.8469711,1.35083535821421,103.847918396422,1.35492537774015,103.949078411425
183,1.3513141,103.8469711,1.35090912760354,103.846102364196,1.35435462170632,103.937935617137
184,1.3513141,103.8469711,1.34871547395376,103.845871877597,1.27614882420188,103.818192961966
185,1.3513141,103.8469711,1.34854587572776,103.846067555281,1.33411096010515,103.940930653275
186,1.3513141,103.8469711,1.35194252687095,103.847751216886,1.34260342376468,103.727210265933
187,1.3513141,103.8469711,1.35092667329911,103.84798063197,1.32386543847211,103.902202291528
188,1.3513141,103.8469711,1.35093046953603,103.847613825897,1.3198724987357,103.895184928865
189,1.3513141,103.8469711,1.34846626450537,103.845755498297,1.27656822423228,103.810237618296
190,1.3513141,103.8469711,1.35111540919741,103.847790465323,1.30099241170178,103.783625568022
191,1.3513141,103.8469711,1.35111882745764,103.84769044141,1.33366649570661,103.946404322816
192,1.3513141,103.8469711,1.35100176985328,103.84781193032,1.35714571942541,103.947805186186
193,1.3513141,103.8469711,1.35093660898579,103.847343267882,1.321227642213,103.893345252081
194,1.3513141,103.8469711,1.34875731358609,103.845916332428,1.33879844740196,103.881286644514
195,1.3513141,103.8469711,1.35087137877642,103.847851116784,1.39149562961601,103.900220842149
196,1.3513141,103.8469711,1.35115321698082,103.847717002661,1.35585358412718,103.953848317396
197,1.3513141,103.8469711,1.351133030221,103.847720933894,1.36181735447776,103.947428239453
198,1.3513141,103.8469711,1.35095689798172,103.847684294143,1.35401055898407,103.951017058942
199,1.3513141,103.8469711,1.34875526666261,103.845956148854,1.35280910836057,103.939182684049
201,1.3513141,103.8469711,1.35077126317766,103.847896429541,1.34217690212637,103.723205491417
202,1.3513141,103.8469711,1.35081104294108,103.847912379614,1.30878425690848,103.791965670312
203,1.3513141,103.8469711,1.35177555593007,103.84750588096,1.37806960678394,103.893008387808
204,1.3513141,103.8469711,1.35031445443296,103.849702507079,1.26653077189446,103.801764420367
205,1.3513141,103.8469711,1.34862289470228,103.845845459395,1.32118085676194,103.895861115423
206,1.3513141,103.8469711,1.35110685376249,103.847665264851,1.36064745362406,103.950616842279
207,1.3513141,103.8469711,1.35098925181703,103.847807649639,1.34949324849062,103.725653779797
208,1.3513141,103.8469711,1.35097032256758,103.847723570856,1.36067267586549,103.94736742441
209,1.3513141,103.8469711,1.35080454147637,103.847780808021,1.35961679580639,103.947922250754
210,1.3513141,103.8469711,1.35070428199404,103.8478911851,1.34931995454631,103.94531286781
211,1.3513141,103.8469711,1.34855068036121,103.845752731755,1.3176068424522,103.892887462549
212,1.3513141,103.8469711,1.35106178153117,103.847508541146,1.324460990634,103.910700625582
213,1.3513141,103.8469711,1.34850592622988,103.845912784256,1.35210389890509,103.939697273885
214,1.3513141,103.8469711,1.35114683084493,103.847781144042,1.31423968914989,103.90875935628
215,1.3513141,103.8469711,1.35100746093294,103.847750930197,1.37685848192472,103.89850842041
216,1.3513141,103.8469711,1.35001692695365,103.847384756924,1.31826297621083,103.887182669299
217,1.3513141,103.8469711,1.35092096211621,103.847812872426,1.27723187148796,103.803372212192
218,1.3513141,103.8469711,1.34871442720002,103.845970311048,1.32180833135352,103.898948216774
219,1.3513141,103.8469711,1.35085439201977,103.847669554077,1.31540919555647,103.902081019186
220,1.3513141,103.8469711,1.351103226589,103.847645940678,1.38646158828932,103.88638801942
221,1.3513141,103.8469711,1.35050818490969,103.849923477105,1.37939553672642,103.897880020651
222,1.3513141,103.8469711,1.35111124446805,103.847668718467,1.31903083672828,103.911236725114
223,1.3513141,103.8469711,1.35095325215258,103.847619979721,1.3551461699017,103.950955233899
224,1.3513141,103.8469711,1.35073634879741,103.847934325933,1.39319260681316,103.896952004385
225,1.3513141,103.8469711,1.35098448144393,103.847861850743,1.31800590871602,103.905186675805
226,1.3513141,103.8469711,1.3509288194587,103.847736629204,1.36005191515249,103.945484971785
227,1.3513141,103.8469711,1.35097177078853,103.847638445111,1.32255326786571,103.943659115803
228,1.3513141,103.8469711,1.35073265765144,103.847962459091,1.35213711466308,103.947786319199
229,1.3513141,103.8469711,1.35093622431089,103.847957008176,1.35025240857552,103.711147252418
230,1.3513141,103.8469711,1.35115860299009,103.847509138767,1.30737144907848,103.789672084221
231,1.3513141,103.8469711,1.35093733213646,103.847643938122,1.32132451221575,103.888703485212
233,1.3513141,103.8469711,1.34854681289061,103.845790337492,1.30979698809803,103.783675655685
234,1.3513141,103.8469711,1.35086600136396,103.847702874793,1.33127925468677,103.939265316102
235,1.3513141,103.8469711,1.35108043452137,103.847630726926,1.31112837439731,103.889072108276
236,1.3513141,103.8469711,1.3485725154257,103.84598041831,1.32421268318148,103.897783127644
237,1.3513141,103.8469711,1.3509957729907,103.847557124156,1.3871089441289,103.901433327997
238,1.3513141,103.8469711,1.35083562718326,103.847607068486,1.30862974700737,103.783839672729
239,1.3513141,103.8469711,1.3485918380091,103.845967532384,1.36103758542466,103.950280455942
240,1.3513141,103.8469711,1.35091834371387,103.847697439469,1.26948480654512,103.80610983182
241,1.3513141,103.8469711,1.35086587553483,103.847812980592,1.37671863857735,103.890421118945
242,1.3513141,103.8469711,1.35145160767919,103.847438733684,1.34239843529166,103.888925903964
243,1.3513141,103.8469711,1.35069491561785,103.848035188526,1.3093124995672,103.891904516
244,1.3513141,103.8469711,1.35098063383898,103.847837932946,1.26654610164108,103.800597585
245,1.3513141,103.8469711,1.35093171077651,103.847845320597,1.3149630488466,103.908702663575
246,1.3513141,103.8469711,1.35091292802338,103.84801297613,1.33744517091356,103.893022551396
247,1.3513141,103.8469711,1.34858993105595,103.846029425765,1.31233203502674,103.893898735446
248,1.3513141,103.8469711,1.350246922253,103.847478732164,1.35740782792207,103.95481937547
249,1.3513141,103.8469711,1.35042056430235,103.849779995993,1.26893394114662,103.804370406089
250,1.3513141,103.8469711,1.35108734961482,103.847831977144,1.35679150540933,103.951959025731
251,1.3513141,103.8469711,1.35088611405187,103.847854405151,1.37906560930347,103.894876188038
252,1.3513141,103.8469711,1.35095810762072,103.84752970139,1.34049838162858,103.711513895464
253,1.3513141,103.8469711,1.34864014996074,103.84604387256,1.37686286690778,103.89963755774
254,1.3513141,103.8469711,1.35109389720309,103.847802824229,1.31669664559505,103.898061934817
255,1.3513141,103.8469711,1.35053811996231,103.849624296678,1.34562848378917,103.955117357698
256,1.3513141,103.8469711,1.34863642573751,103.84601743393,1.36019628371363,103.952067200293
257,1.3513141,103.8469711,1.35098174974925,103.847829672285,1.33382932376694,103.949411659638
258,1.3513141,103.8469711,1.35092275126953,103.847740186888,1.39029037795698,103.887483535683
259,1.3513141,103.8469711,1.3511315049791,103.847521096242,1.31839336524305,103.905518843543
260,1.3513141,103.8469711,1.35126170512951,103.845632449745,1.33582542836621,103.884952004274
262,1.3513141,103.8469711,1.3484734487478,103.845940459562,1.31666666168834,103.897961603871
263,1.3513141,103.8469711,1.35255326607935,103.848336547954,1.33036098386615,103.890021401301
264,1.3513141,103.8469711,1.35100631302348,103.84801964332,1.39088406353211,103.886650249107
265,1.3513141,103.8469711,1.35086226942218,103.847564010263,1.31161546453606,103.786375734584
266,1.3513141,103.8469711,1.3507942037748,103.847927670987,1.35521368761245,103.943799424696
267,1.3513141,103.8469711,1.34860247635758,103.846056949164,1.32511710580062,103.902057068339
268,1.3513141,103.8469711,1.35098796455844,103.847812076387,1.35032707649271,103.726337924133
269,1.3513141,103.8469711,1.34866005488959,103.846086715182,1.31599172679147,103.887300810351
270,1.3513141,103.8469711,1.35031862646062,103.845767440108,1.32334978748498,103.889559740511
271,1.3513141,103.8469711,1.3503177722036,103.849755026143,1.31855802342943,103.892092871043
272,1.3513141,103.8469711,1.35031313186818,103.849653471141,1.27372840113153,103.817931426728
273,1.3513141,103.8469711,1.35072981657388,103.848017936424,1.31203714428549,103.890505475513
275,1.3513141,103.8469711,1.34858092875737,103.84575176125,1.33991888985205,103.881365152875
276,1.3513141,103.8469711,1.35090790294859,103.847652028208,1.31925100256399,103.897847294165
277,1.3513141,103.8469711,1.34853353978692,103.846030733603,1.3747115573461,103.88510371165
278,1.3513141,103.8469711,1.35101643598432,103.847534337993,1.38642845136357,103.895719070851
280,1.3513141,103.8469711,1.35076451522731,103.847813119301,1.35207059195709,103.725297935636
281,1.3513141,103.8469711,1.34869893537599,103.845770106295,1.39143137464056,103.897580477305
282,1.3513141,103.8469711,1.35086582794807,103.847680297101,1.31114101277654,103.899080637466
283,1.3513141,103.8469711,1.35093764220677,103.847723433155,1.32783642309283,103.942576927164
284,1.3513141,103.8469711,1.35098938396677,103.848065400105,1.3609335276612,103.94932891919
285,1.3513141,103.8469711,1.35087595835195,103.847505273857,1.39046025819469,103.89340073091
286,1.3513141,103.8469711,1.35096636924271,103.847593609959,1.31841733840915,103.903555407868
287,1.3513141,103.8469711,1.35085190228718,103.847794418133,1.35858081659707,103.94635250417
288,1.3513141,103.8469711,1.35104813602731,103.847719617486,1.31828809695963,103.898565613755
289,1.3513141,103.8469711,1.35101120599556,103.847852173644,1.34940330947462,103.948089669458
290,1.3513141,103.8469711,1.35093990410284,103.848098173706,1.34471533338586,103.728275520591
291,1.3513141,103.8469711,1.35190656628848,103.846861249472,1.35688797284952,103.949315637414
292,1.3513141,103.8469711,1.34857557034645,103.845758765394,1.35856482555581,103.94350438325
293,1.3513141,103.8469711,1.35096144711717,103.847767118805,1.32238012837686,103.901785749692
294,1.3513141,103.8469711,1.3507907285826,103.847743472408,1.31315601966003,103.898999773413
295,1.3513141,103.8469711,1.34848218880542,103.845760774371,1.35967334536106,103.942924993689
296,1.3513141,103.8469711,1.35100477933119,103.847850717841,1.3368984992642,103.893386758223
297,1.3513141,103.8469711,1.35198860622838,103.847906803558,1.31290910317356,103.886304374036
298,1.3513141,103.8469711,1.35044924570319,103.849795680554,1.26924811801276,103.803947435842
299,1.3513141,103.8469711,1.35084320539588,103.847760516164,1.34882580551132,103.953613486476
300,1.3513141,103.8469711,1.34855192190312,103.846040129334,1.3454063805675,103.952859505042
301,1.3513141,103.8469711,1.35100646199626,103.84776343379,1.31842234357774,103.894545296955
302,1.3513141,103.8469711,1.34860640201951,103.845914655682,1.33700013096509,103.717920855033
303,1.3513141,103.8469711,1.35123148767561,103.847670067288,1.27111664224884,103.812637523851
304,1.3513141,103.8469711,1.35104524310678,103.847737278547,1.31407593505626,103.883821343153
306,1.3513141,103.8469711,1.35050221606727,103.84980346959,1.35298512441659,103.948985492039
307,1.3513141,103.8469711,1.35116495123573,103.847629718064,1.35336661964451,103.947316484901
308,1.3513141,103.8469711,1.35089190831917,103.84801847378,1.35351191944822,103.949259005774
309,1.3513141,103.8469711,1.35114255488842,103.847558064931,1.39340990276832,103.88453325367
310,1.3513141,103.8469711,1.35072045910557,103.847975408586,1.35722482894967,103.95225157063
311,1.3513141,103.8469711,1.35097024517074,103.847600946968,1.32060604320323,103.891110400958
313,1.3513141,103.8469711,1.35102934384579,103.847517568564,1.32478268961154,103.89547668604
314,1.3513141,103.8469711,1.35082471325235,103.848075989458,1.35667272847429,103.939217864717
316,1.3513141,103.8469711,1.35105610091042,103.847622177131,1.33314636873203,103.885738748338
317,1.3513141,103.8469711,1.35088392330803,103.847831816929,1.36192734100085,103.951661034312
318,1.3513141,103.8469711,1.35079095875899,103.847921768284,1.31214713329826,103.888891509627
319,1.3513141,103.8469711,1.3503987551341,103.849627121963,1.32718698315334,103.904298199221
320,1.3513141,103.8469711,1.35085261258287,103.847970922593,1.32713255379752,103.939763665684
323,1.3513141,103.8469711,1.34873055733431,103.845935053436,1.32144472884553,103.904537504739
324,1.3513141,103.8469711,1.34859398861283,103.845908910385,1.32019703991593,103.907341426541
325,1.3513141,103.8469711,1.35033821768615,103.848240880572,1.32379234988567,103.903309569327
326,1.3513141,103.8469711,1.35098267344314,103.847808650887,1.32250711994824,103.883356565937
327,1.3513141,103.8469711,1.35087964839081,103.847524854404,1.34100729649044,103.886624108809
328,1.3513141,103.8469711,1.35070188001641,103.847790563243,1.31710340489846,103.896281225245
329,1.3513141,103.8469711,1.35086373293995,103.847599545697,1.32621170707344,103.910757506677
330,1.3513141,103.8469711,1.35110327702467,103.847777973641,1.33763413760703,103.891296376973
331,1.3513141,103.8469711,1.35083590708464,103.847532159845,1.32235928935227,103.910835122867
332,1.3513141,103.8469711,1.35094290253074,103.847945590762,1.31450507063566,103.909171134113
334,1.3513141,103.8469711,1.35111876207922,103.847612351932,1.35592955800077,103.953494402425
335,1.3513141,103.8469711,1.35092534810549,103.847847728593,1.32098140658855,103.909329431965
336,1.3513141,103.8469711,1.35090632210148,103.847818188492,1.26559238814517,103.801974492759
338,1.3513141,103.8469711,1.34861670648631,103.845824907389,1.31455218556593,103.901884682723
339,1.3513141,103.8469711,1.35035478946762,103.849900505541,1.31850772138891,103.900878326827
340,1.3513141,103.8469711,1.35090676242732,103.847868891159,1.39027271202798,103.895442814392
341,1.3513141,103.8469711,1.35183939509609,103.84742412789,1.35105101332005,103.93965463897
342,1.3513141,103.8469711,1.34860647934933,103.845743586314,1.31954576234817,103.896792714651
343,1.3513141,103.8469711,1.35084390205018,103.847996200333,1.27317907390977,103.81547138385
344,1.3513141,103.8469711,1.35041038247737,103.84964519818,1.3196706520716,103.895669323024
345,1.3513141,103.8469711,1.3504334801001,103.849762390055,1.35083748355234,103.949066787395
346,1.3513141,103.8469711,1.35044909662266,103.849674241269,1.34992985438952,103.945056194064
347,1.3513141,103.8469711,1.35091709133779,103.847723150041,1.35430108586486,103.939641283764
